"0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c",13,413179
"0x0223d8ff72bd3fe7710bd6de2cf1fa83f8f797d6",16,332336
"0xb7ac09c2c0217b07d7c103029b4918a2c401eecb",20,265139
"0x289ba1701c2f088cf0faf8b3705246331cb8a839",2,2598079
"0x1776e1f26f98b1a5df9cd347953a26dd3cb46671",24,216238
"0xb6ed7644c69416d67b522e20bc294a9a9b405b31",16,323960
"0x2f6b6e46102c5c81dc8e79e3ece50d4571430bdd",19,272482
"0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206",18,287202
"0x05f4a42e251f2d52b8ed15e9fedaacfcef1fad27",13,396543
"0x87d598064c736dd0c712d329afcfaa0ccc1921a1",22,231930
"0xf14249fccb3d44169784dbf93832d5b286a48e6e",24,211601
"0x5a4deb5704c1891df3575d3eecf9471da7f61fa4",12,414226
"0x131a99859a8bfa3251d899f0675607766736ffae",31,157178
"0xf20b9e713a33f61fa38792d2afaf1cd30339126a",14,346558
"0xd4fa1460f537bb9085d22c7bccb5dd450ef28e3a",15,322756
"0x4156d3342d5c385a87d264f90653733592000581",10,483693
"0xab95e915c123fded5bdfb6325e35ef5515f1ea69",6,801821
"0x0affa06e7fbe5bc9a764c979aa66e8256a631f02",17,282995
"0x8da0d80f5007ef1e431dd2127178d224e32c2ef4",4,1202419
"0xa9de5935ae3eae8a7f943c9329940eda160267f4",10,477512
"0x105631c6cddba84d12fa916f0045b1f97ec9c268",14,334415
"0x52ae12abe5d8bd778bd5397f99ca900624cfadd4",6,766005
"0xc7af99fe5513eb6710e6d5f44f9989da40f27f26",8,568020
"0xae9b8e05c22bae74d1e8db82c4af122b18050bd4",14,323157
"0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466",19,235588
"0xaec2e87e0a235266d9c5adc9deb4b2e29b54d009",12,372605
"0x1f0480a66883de97d2b054929252aae8f664c15c",13,343693
"0x595832f8fc6bf59c85c527fec3740a1b7a361269",10,440317
"0x37a9679c41e99db270bda88de8ff50c0cd23f326",6,732581
"0xe94327d07fc17907b4db788e5adf2ed424addff6",13,336285
"0xe530441f4f73bdb6dc2fa5af7c3fc5fd551ec838",7,616128
"0x27695e09149adc738a978e9a678f99e4c39e9eb9",21,204369
"0x324072d90c73285a876849ddfc51143c0747b77d",3,1427030
"0xd1ceeeefa68a6af0a5f6046132d986066c7f9426",13,319837
"0x001a589dda0d6be37632925eaf1256986b2c6ad0",17,244031
"0xb5a5f22694352c15b00323844ad545abb2b11028",12,344951
"0xffd2de852b694f88656e91d9defa6b425c454742",4,1031265
"0x7a753d247a80a20443e85944cf063592c0d4c505",18,227746
"0xbf2179859fc6d5bee9bf9158632dc51678a4100e",15,272909
"0xb63b606ac810a52cca15e44bb630fd42d8d1d83d",16,255841
"0x8dd5fbce2f6a956c3022ba3663759011dd51e73e",28,146147
"0x4f833a24e1f95d70f028921e27040ca56e09ab0b",24,169578
"0xdd6a51b832f45b554823b4cd8503311551b7c16d",22,184498
"0x10f106a454e11b06f1e5844ce9c541f84b078d60",8,506398
"0x226bb599a12c826476e3a771454697ea52e9e220",17,236433
"0xd97e471695f73d8186deabc1ab5b8765e667cd96",16,250194
"0x3495ffcee09012ab7d827abf3e3b3ae428a38443",6,660064
"0x62a364f7cba3be8fc9dcfdde12cabec8244af381",6,659097
"0xd0a4b8946cb52f0661273bfbc6fd0e0c75fc6433",13,303931
"0x573aaaa81154cd24e96f0cb97fd86110b8f6767f",9,438515
"0x9a0242b7a33dacbe40edb927834f96eb39f8fbcb",10,392647
"0xe7775a6e9bcf904eb39da2b68c5efb4f9360e08c",20,195529
"0x93e682107d1e9defb0b5ee701c71707a4b2e46bc",5,772523
"0x2a21d90745dfed999aa0b6e08d648855c5f14663",15,255937
"0x8562c38485b1e8ccd82e44f89823da76c98eb0ab",29,130525
"0x8f8221afbb33998d8584a2b05749ba73c37a938a",12,310892
"0x1a94fce7ef36bc90959e206ba569a12afbc91ca1",25,147016
"0x41f274c0023f83391de4e0733c609df5a124c3d4",19,191743
"0x267808e5246d14ac39720aa62da5b33651b680ce",14,260006
"0x41ab1b6fcbb2fa9dced81acbdec13ea6315f2bf2",22,165054
"0x816051e2203ca534c4336d8d6df71987fa3ae0bd",14,258770
"0x5ca9a71b1d01849c0a95490cc00559717fcf0d1d",13,277971
"0xda9c03dfd4d137f926c3cf6953cb951832eb08b2",13,274365
"0x68d57c9a1c35f63e2c83ee8e49a64e9d70528d25",15,236247
"0x960b236a07cf122663c4303350609a66a7b288c0",20,176691
"0x17233e07c67d086464fd408148c3abb56245fa64",14,251376
"0xef3e1a5d28adc0fe223d297bbbbe8c03b6a852c7",18,195471
"0x3597bfd533a99c9aa083587b074434e61eb0a258",15,233491
"0x5b1b5fea1b99d83ad479df0c222f0492385381dd",10,349581
"0x7d3e5eff86d25e9618512d871f4533c277361cc1",9,387119
"0x838cda4a4cc873fff10f4d6373ada6636517fa31",11,316560
"0x5371a8d8d8a86c76de935821ad1a3e9b908cfced",14,247210
"0xcbc6a023eb975a1e2630223a7959988948e664f3",19,180888
"0x5da8d37485b4374fc338fc1f1ea31d07eb7bedd3",10,342081
"0xe3818504c1b32bf1557b16c238b2e01fd3149c17",18,188991
"0xb2f7eb1f2c37645be61d73953035360e768d81e6",19,178922
"0xa52e014b3f5cc48287c2d483a3e026c32cc76e6d",8,424482
"0xc672ec9cf3be7ad06be4c5650812aec23bbfb7e1",22,153207
"0x91cdb5bb5969bfed2373e97378354052bbc606f2",16,208359
"0x80fb784b7ed66730e8b1dbd9820afd29931aab03",10,331331
"0x08d32b0da63e2c3bcf8019c9c5d849d7a9d791e6",18,182479
"0xc5d105e63711398af9bbff092d4b6769c82f793d",8,409949
"0x516e5436bafdc11083654de7bb9b95382d08d5de",7,464553
"0xced3b58b244e210e437cebe0bb1f899a8af5ee57",26,124938
"0x39755357759ce0d7f32dc8dc45414cca409ae24e",17,187346
"0xe94b04a0fed112f3664e45adb2b8915693dd5ff3",2,1592146
"0x0882477e7895bdc5cea7cb1552ed914ab157fe56",20,158176
"0xa32f5d62d14827d5eff45f387beb14b64af0dcb0",27,116739
"0x0abdace70d3790235af448c88547603b945604ea",14,223903
"0x5af2be193a6abca9c8817001f45744777db30756",16,193293
"0x006bea43baa3f7a6f765f14f10a1a1b08334ef45",14,220806
"0x092988fc1090ff8f924b8f9cc71350e90ca446cd",14,219800
"0xcb97e65f07da24d46bcdd078ebebd7c6e6e3d750",10,307310
"0xe9527796178311bdf00568bbe7816835750e965e",10,306939
"0xe52b6ea97e40ae1619469dcc1e7711afb960762e",15,202014
"0x2de440a27d6f4b525d19154dcd0c8d02955585df",8,375949
"0x69b148395ce0015c13e36bffbad63f49ef874e03",9,332854
"0xdf6ef343350780bf8c3410bf062e0c015b1dd671",17,175018
"0x0d152b9ee87ebae179f64c067a966dd716c50742",4,743778
"0xab4e1802c61e12fd7b10a69a226f5d727c76a8aa",5,592110
"0x3883f5e181fccaf8410fa61e12b59bad963fb645",16,184398
"0xba7435a4b4c747e0101780073eeda872a69bdcd4",6,489838
"0xf5c6acb57f13de23b2140b0b399cd7eeae800ff8",25,117499
"0x607a5c47978e2eb6d59c6c6f51bc0bf411f4b85a",6,482049
"0xdb2ddb220b8a55e0e4412130e6ae74d136c04ba2",8,355445
"0xb626a5facc4de1c813f5293ec3be31979f1d1c78",22,128882
"0xcfff110dc598127e81db67bd4df173db4dbb0a2b",34,83104
"0xa68920f6d3c996ac3c232e4e93914e9d76150735",5,565008
"0x667088b212ce3d06a1b553a7221e1fd19000d9af",12,234254
"0x8fdcc30eda7e94f1c12ce0280df6cd531e8365c5",4,699331
"0xe658e6eb4b478da2cf36d9e3712ba0c1b33786a1",11,254141
"0x7148b1c9154bcf273a2c7d7b90e3edc6fee395e6",6,465182
"0xfa52274dd61e1643d2205169732f29114bc240b3",2,1375762
"0x4cf488387f035ff08c371515562cba712f9015d4",15,182733
"0x72adadb447784dd7ab1f472467750fc485e4cb2d",16,170647
"0x6dea55ba04a37fddd05e1fd979c30aa0e634e837",6,455043
"0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a",15,180777
"0xb9feb59b7eb4df1d7ec129a03a15dcf271f0d795",14,192959
"0x0000000000085d4780b73119b644ae5ecd22b376",30,89749
"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",17,157322
"0x654b936bb1d1f6e9b1edd1aeba9b93d6251ad31d",29,92163
"0x4a8f44be523580a11cdb20e2c7c470adf44ec9bb",7,381624
"0xd112f302969901fedd28756efe8170b80c746ccc",22,119836
"0x7ea2df0f49d1cf7cb3a328f0038822b08aeb0ac1",21,123443
"0x83984d6142934bb535793a82adb0a46ef0f66b6d",21,122523
"0xccc1d3102703418cfda055ce688867268563b3e6",13,197443
"0x8f3470a7388c05ee4e7af3d01d8c722b0ff52374",10,254651
"0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec",8,315260
"0x729d19f657bd0614b4985cf1d82531c67569197b",13,193926
"0xf8094e15c897518b5ac5287d7070ca5850efc6ff",12,208697
"0x563172281800b139f69fb038cc2c08cad56ce699",3,833505
"0x818e6fecd516ecc3849daf6845e3ec868087b755",15,166313
"0x6f7df45eb955b2f7d18e73b332e89088fdda4fc7",3,831485
"0xb5144c114ffbf2fae287fe5232cb8c1886240b5b",31,80303
"0xedbaf3c5100302dcdda53269322f3730b1f0416d",6,412175
"0xfb5a551374b656c6e39787b1d3a03feab7f3a98e",9,272100
"0x91a502c678605fbce581eae053319747482276b9",19,128443
"0x4672bad527107471cb5067a887f4656d585a8a31",6,403583
"0x9b4e2b4b13d125238aa0480dd42b4f6fc71b37cc",10,241971
"0xd180443cfb5015088fcc6689c9d66660fc20155c",11,218351
"0xee01b3ab5f6728adc137be101d99c678938e6e72",11,217808
"0x419c4db4b9e25d6db2ad9691ccb832c8d9fda05e",9,265803
"0xe4c94d45f7aef7018a5d66f44af780ec6023378e",21,112911
"0x4470bb87d77b963a013db939be332f927f2b992e",14,167731
"0x9a642d6b3368ddc662ca244badf32cda716005bc",6,390921
"0xcad4da66e00fdecabec137a24e12af8edf303a1d",11,213040
"0xba9d4199fab4f26efe3551d490e3821486f135ba",13,179936
"0x64600573f016a1f1512005cde3805801cd820a20",35,66756
"0x425372c0ac9d559a186a08a3854e0ddea1a00d5c",18,128979
"0x076641af1b8f06b7f8c92587156143c109002cbe",9,257836
"0x0b95993a39a363d99280ac950f5e4536ab5c5566",3,764192
"0xbcc394d45c3613530a83cae62c716dc23b7f2152",9,254021
"0x999999c60566e0a78df17f71886333e1dace0bae",8,285354
"0xb9bb08ab7e9fa0a1356bd4a39ec0ca267e03b0b3",15,151559
"0x4c7b8591c50f4ad308d07d6294f2945e074420f5",12,188534
"0x809826cceab68c387726af962713b64cb5cb3cca",10,225577
"0x71d271f8b14adef568f8f28f1587ce7271ac4ca5",4,563844
"0x507b06c23d7cb313194dbf6a6d80297137fb5e01",11,204482
"0xa720911a58d948fc9328560aecfc51e907404fc4",9,249382
"0x3818dc501b641905c83ebff2acd9f78fa6bd1341",20,112163
"0x4b9e0d224dabcc96191cace2d367a8d8b75c9c81",14,159958
"0xe7232a9fd8bf427aa41918bc008d32290e22990e",17,128170
"0x6c114b96b7a0e679c2594e3884f11526797e43d1",16,135424
"0x1985365e9f78359a9b6ad760e32412f4a445e862",16,135422
"0x4689a4e169eb39cc9078c0940e21ff1aa8a39b9c",7,308436
"0xdc81a13cfd9aecb8ddc9e4c3c87c3ec9fbc98583",8,269382
"0x4dc3643dbc642b72c158e7f3d2ff232df61cb6ce",11,195903
"0x0e0989b1f9b8a38983c2ba8053269ca62ec9b195",12,179329
"0x939c0304e9033761e4b510a93386ba3bebc983ba",16,133953
"0x92e52a1a235d9a103d970901066ce910aacefd37",6,357070
"0x21d99b904aee07012929d21fcc40bfff4d942f5d",8,266788
"0xfa1a856cfa3409cfa145fa4e20eb270df3eb21ab",7,303810
"0xece701c76bd00d1c3f96410a0c69ea8dfcf5f34e",8,265661
"0xe0b7927c4af23765cb51314a0e0521a9645f0e2a",18,117821
"0x275b69aa7c8c1d648a0557656bce1c286e69a29d",14,151453
"0x6f6deb5db0c4994a8283a01d6cfeeb27fc3bbe9c",33,64160
"0xb31c219959e06f9afbeb36b388a4bad13e802725",10,211297
"0xf5d0a2799d9b97d00646cdedf496d141b7c0a078",17,124244
"0x0d49b7fa6dc0e3c5745da5413f2bdb212ef714dd",40,52433
"0xeda8b016efa8b1161208cf041cd86972eee0f31e",19,109779
"0x21433dec9cb634a23c6a4bbcce08c83f5ac2ec18",18,115722
"0x9b4af4a3295cf476a2b00736f7332f35bbee960e",10,207887
"0xd5524179cb7ae012f5b642c1d6d700bbaa76b96b",10,207887
"0xf4fe95603881d0e07954fd7605e0e9a916e42c44",29,71017
"0xffe90824aee2503b2890755624b8d8eeacef7f70",12,171292
"0x0e7f7f0543472c1eed43eca47506691789af9fd3",3,684003
"0x79d83b390cf0edf86b9efbe47b556cc6e20926ac",10,203765
"0x2157a7894439191e520825fe9399ab8655e0f708",24,84772
"0x99ea4db9ee77acd40b119bd1dc4e33e1c070b80d",12,169466
"0x23352036e911a22cfc692b5e2e196692658aded9",13,156335
"0x81e74a3ea4bab2277aa3b941e9d9f37b08ac5374",13,155689
"0x358d12436080a01a16f711014610f8a4c2c2d233",11,181198
"0xd7732e3783b0047aa251928960063f863ad022d8",6,331253
"0xdf2c7238198ad8b389666574f2d8bc411a4b7428",12,164097
"0xf8c595d070d104377f58715ce2e6c93e49a87f3c",7,280864
"0x219218f117dc9348b358b8471c55a073e5e0da0b",16,122721
"0x0f8c45b896784a1e408526b9300519ef8660209c",10,196348
"0x7600977eb9effa627d6bd0da2e5be35e11566341",9,218002
"0x6531f133e6deebe7f2dce5a0441aa7ef330b4e53",14,139301
"0xd8b7c1e952cb3b4ba3ab993096bb8c6be26a17a0",7,278152
"0x6c6ee5e31d828de241282b9606c8e98ea48526e2",12,162008
"0x6d2e76213615925c5fc436565b5ee788ee0e86dc",17,113891
"0x68e14bb5a45b9681327e16e528084b9d962c1a39",6,322656
"0x8b1f49491477e0fb46a29fef53f1ea320d13c349",12,159741
"0x5e3346444010135322268a4630d2ed5f8d09446c",14,136160
"0xfa36ada2e5835ba299b1fe2953e5d2dd2e550790",16,118509
"0xd49ff13661451313ca1553fd6954bd1d9b6e02b9",10,189567
"0xa4ec8e6ce545dfc3197724bec6db486b1558a35e",23,82374
"0x79f8cd0e10cbc82d663e6d8c306165f6785297f9",21,90155
"0x959e104e1a4db6317fa58f8295f586e1a978c297",18,104776
"0x4a527d8fc13c5203ab24ba0944f4cb14658d1db6",11,171415
"0x3007b07667826a4a4aa17a7619e46dd0f0e75157",11,170687
"0x52ae2b53c847327f95a5084a7c38c0adb12fd302",3,619201
"0xf970b8e36e23f7fc3fd752eea86f8be8d83375a6",11,166509
"0xd1bb51fecc950c7b1e4197d8d13a1d2a60795d2c",10,182295
"0x3714e5671be406fc1920351984f4429237831477",13,139661
"0x10cc060f6f9b2e5dcdb23f1361e4b368a7daec73",29,62402
"0xd3ace836e47f7cf4948dffd8ca2937494c52580c",9,198412
"0x97aeb5066e1a590e868b511457beb6fe99d329f5",17,104906
"0x39bb259f66e1c59d5abef88375979b4d20d98022",8,222526
"0xf93a631cd05a88be1b0077fd2ade62a54382cc6a",10,176183
"0x08711d3b02c8758f2fb3ab4e80228418a7f8e39c",8,220202
"0xfb2f26f266fb2805a387230f2aa0a331b4d96fba",33,53371
"0xe736091fc36f1ad476f5e4e03e4425940822d3ba",8,218298
"0xb7cb1c96db6b22b0d3d9536e0108d062bd488f74",10,172922
"0xf8550b0511486af9a75c63d85a01c919535f76db",18,95003
"0x9ae49c0d7f8f9ef4b864e004fe86ac8294e20950",21,80414
"0xd60d353610d9a5ca478769d371b53cefaa7b6e4c",18,93555
"0x48c1b2f3efa85fbafb2ab951bf4ba860a08cdbb7",16,105145
"0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4",13,128553
"0x5732046a883704404f284ce41ffadd5b007fd668",15,111015
"0x6d5cac36c1ae39f41d52393b7a425d0a610ad9f2",13,127344
"0xd780ae2bf04cd96e577d3d014762f831d97129d0",15,109410
"0x514910771af9ca656af840dff83e8264ecf986ca",8,204596
"0x6b0940772516b69088904564a56d09cfe6bb3d85",5,327107
"0xc6c0de708d35fa9f21ca969f48901cda702914b8",12,135997
"0x95daaab98046846bf4b2853e23cba236fa394a31",13,125453
"0x46b9ad944d1059450da1163511069c718f699d31",11,147628
"0xeccab39acb2caf9adba72c1cb92fdc106b993e0b",7,231830
"0x9469d013805bffb7d3debe5e7839237e535ec483",17,95397
"0xa5fd1a791c4dfcaacc963d4f73c6ae5824149ea7",20,81083
"0x888666ca69e0f178ded6d75b5726cee99a87d698",9,178509
"0xfdc77b9cb732eb8c896b152e28294521f5f62e67",19,84399
"0x12778371a6aa58b1dd623c126e09cd28fc5b9b5c",13,122911
"0xc9c4d9ec2b44b241361707679d3db0876ac10ca6",4,399419
"0x6710c63432a2de02954fc0f851db07146a6c0312",18,88508
"0x9d9832d1beb29cc949d75d61415fd00279f84dc2",15,105889
"0x048717ea892f23fb0126f00640e2b18072efd9d2",8,198055
"0x94ffb55ce68231c5966ea8dab16a8f066846513f",12,130994
"0xd8698a985b89650d0a70f99ad2909bd0c0b4b51c",18,86999
"0x5b2e4a700dfbc560061e957edec8f6eeeb74a320",10,156483
"0x1ed3d2c916cab00631cce4b08a7f880d4badae94",23,67890
"0xd2d0f85b690604c245f61513bf4679b24ed64c35",11,141319
"0x5c3a228510d246b78a3765c20221cbf3082b44a4",10,154824
"0xf3ad2cbc4276eb4b0fb627af0059cfce094e20a1",10,154497
"0x08ceed1e8db59acbb687a5752f0a7db815cfda5e",7,220470
"0x80a7e048f37a50500351c204cb407766fa3bae7f",11,140177
"0xa3d58c4e56fedcae3a7c43a725aee9a71f0ece4e",14,110000
"0xf453b5b9d4e0b5c62ffb256bb2378cc2bc8e8a89",12,126722
"0xe23e75c8ca2a1e6c24fbb509a9379b68c5a267a8",13,116973
"0xed4f53268bfdff39b36e8786247ba3a02cf34b04",15,101344
"0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f",8,189092
"0x09c8f2ad800aee0d8e4606838e53ddb23de49e28",13,116299
"0xfe5f141bf94fe84bc28ded0ab966c16b17490657",7,214793
"0x9a376e31f1947c468ca904b4307c8970667e0ec2",15,100197
"0xd4c435f5b09f855c3317c8524cb1f586e42795fa",12,125222
"0xdf6164efd12678bf6a7d5a1ddf73c831493f6574",16,93419
"0xd2deb679ed81238caef8e0c32257092cecc8888b",11,135766
"0x1234567461d3f8db7496581774bd869c83d51c93",16,93181
"0x00868b5f38673a0c6804a4e1c130b7676177bb48",25,59614
"0xb8327f32127afe37a544c52b628653e222a93bad",13,114539
"0xfb8bf095ebcdad57d2e37573a505e7d3bafdd3cc",7,212095
"0x3f17dd476faf0a4855572f0b6ed5115d9bba22ad",7,212033
